"File","CountDeclMethodPrivate","AvgLineCode","CountLine","MaxCyclomatic","CountDeclMethodDefault","AvgEssential","CountDeclClassVariable","SumCyclomaticStrict","AvgCyclomatic","AvgLine","CountDeclClassMethod","AvgLineComment","AvgCyclomaticModified","CountDeclFunction","CountLineComment","CountDeclClass","CountDeclMethod","SumCyclomaticModified","CountLineCodeDecl","CountDeclMethodProtected","CountDeclInstanceVariable","MaxCyclomaticStrict","CountDeclMethodPublic","CountLineCodeExe","SumCyclomatic","SumEssential","CountStmtDecl","CountLineCode","CountStmtExe","RatioCommentToCode","CountLineBlank","CountStmt","MaxCyclomaticModified","CountSemicolon","AvgLineBlank","CountDeclInstanceMethod","AvgCyclomaticStrict","PercentLackOfCohesion","MaxInheritanceTree","CountClassDerived","CountClassCoupled","CountClassBase","CountInput_Max","CountInput_Mean","CountInput_Min","CountOutput_Max","CountOutput_Mean","CountOutput_Min","CountPath_Max","CountPath_Mean","CountPath_Min","MaxNesting_Max","MaxNesting_Mean","MaxNesting_Min","COMM","ADEV","DDEV","Added_lines","Del_lines","OWN_LINE","OWN_COMMIT","MINOR_COMMIT","MINOR_LINE","MAJOR_COMMIT","MAJOR_LINE","HeuBug","HeuBugCount","RealBug","RealBugCount"
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/cjk/CJKTokenizer.java",1,17,317,25,0,4,6,37,4,24,0,5,4,8,104,1,8,32,40,0,10,30,7,114,32,28,40,166,85,0.63,49,125,25,92,2,8,5,80,4,0,4,1,16,4.125,1,17,4.875,1,726,91.625,1,7,2.1,0,8,8,4,339,22,0.586750788643533,0.375,0,4,4,3,"FALSE",0,"TRUE",4
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/cn/ChineseAnalyzer.java",0,6,74,2,0,1,0,4,1,11,0,4,1,3,35,2,3,4,17,0,2,2,3,12,4,3,15,31,9,1.13,8,24,2,19,0,3,1,0,2,0,5,1,3,2.33333333333333,1,8,4,1,2,1.33333333333333,1,4,1,0,3,3,2,88,13,0.453333333333333,0.666666666666667,0,4,2,0,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/cn/ChineseFilter.java",0,12,102,7,0,4,1,9,5,19,0,2,4,2,38,1,2,7,20,0,2,7,2,22,9,7,15,42,14,0.9,22,29,5,21,4,2,5,16,4,0,1,1,8,5.5,3,7,6.5,6,6,4,2,4,3.25,1,3,3,3,122,19,0.524271844660194,0.333333333333333,0,7,3,0,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/cn/ChineseTokenizer.java",3,7,176,11,0,2,2,22,2,9,0,0,2,10,48,1,10,19,29,0,9,11,7,55,22,17,29,94,46,0.51,36,75,8,55,1,10,2,79,4,0,3,1,8,3.5,1,11,3.8,1,15,2.6,1,3,0.916666666666667,0,8,8,4,210,34,0.454545454545455,0.375,0,4,4,3,"FALSE",0,"TRUE",4
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/CompoundWordTokenFilterBase.java",1,6,224,4,0,1,3,24,1,7,3,0,1,17,42,1,17,24,57,11,13,4,5,73,24,20,57,144,63,0.29,38,120,4,96,0,14,1,84,4,2,8,1,15,5.41176470588235,0,21,5.41176470588235,0,4,1.41176470588235,1,6,0.65,0,4,4,3,237,13,0.678571428571429,0.5,0,2,3,2,"TRUE",1,"TRUE",3
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/DictionaryCompoundWordTokenFilter.java",0,8,117,10,0,2,0,15,3,15,0,6,3,5,56,1,5,14,15,1,0,11,4,23,14,9,15,51,21,1.1,11,36,10,21,0,5,3,0,5,0,2,1,7,5,2,6,2.8,2,24,5.6,1,6,2.57142857142857,0,2,2,2,122,5,0.931623931623932,0.5,0,2,2,0,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/hyphenation/ByteVector.java",0,5,126,2,0,1,1,15,1,6,0,0,1,11,39,1,11,15,22,0,3,2,11,34,15,11,22,67,27,0.58,20,49,2,33,0,11,1,47,1,0,0,2,7,3.09090909090909,2,4,2.27272727272727,1,2,1.36363636363636,1,6,0.857142857142857,0,1,1,1,126,0,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/hyphenation/CharVector.java",0,5,136,2,0,1,1,17,1,5,0,0,1,13,40,1,13,17,25,0,3,2,13,38,17,13,25,75,30,0.53,21,55,2,37,0,13,1,48,1,0,0,3,8,3.53846153846154,0,4,2.30769230769231,1,2,1.30769230769231,1,1,0.4,0,1,1,1,136,0,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/hyphenation/Hyphen.java",0,8,69,2,2,1,0,7,1,8,0,0,1,3,28,1,3,4,10,0,3,5,1,17,4,3,10,31,15,0.9,10,25,2,20,0,3,2,0,1,0,0,2,5,3,1,4,4,4,2,1.33333333333333,1,1,0.6,0,1,1,1,69,0,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/hyphenation/Hyphenation.java",0,3,54,1,1,1,0,3,1,6,0,3,1,3,33,1,3,3,7,0,2,1,2,3,3,3,7,14,3,2.36,7,10,1,6,0,3,1,50,1,0,0,1,2,2,2,2,1.33333333333333,1,1,1,1,0,0,0,1,1,1,54,0,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/hyphenation/HyphenationException.java",0,3,32,1,0,1,0,1,1,3,0,0,1,1,22,1,1,1,3,0,0,1,1,1,1,1,3,6,1,3.67,4,4,1,2,0,1,1,0,2,0,0,1,4,4,4,1,1,1,1,1,1,0,0,0,1,1,1,32,0,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/hyphenation/HyphenationTree.java",0,16,475,14,0,2,1,64,4,26,0,10,4,15,187,1,15,57,73,5,4,18,10,174,57,34,74,263,137,0.71,36,211,14,156,0,15,4,80,2,0,5,3,11,3.86666666666667,1,9,4.2,1,85,9.33333333333333,1,6,2.05882352941176,0,2,2,2,476,1,0.997894736842105,0.5,0,1,2,1,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/hyphenation/PatternConsumer.java",0,1,55,1,3,1,0,3,1,7,0,6,1,3,41,1,3,3,6,0,0,1,0,0,3,3,6,7,0,5.86,7,6,1,5,0,3,1,0,0,2,0,0,2,2,2,0,0,0,1,1,1,0,0,0,1,1,1,55,0,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/hyphenation/PatternParser.java",1,11,517,10,1,1,5,73,3,13,5,2,3,25,91,2,25,67,82,5,7,10,18,263,72,32,87,378,155,0.24,52,242,10,175,0,20,3,87,2,0,3,2,9,3.16,0,14,5.12,1,114,7.68,1,4,1.17857142857143,0,1,1,1,517,0,0.998065764023211,1,0,1,1,1,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/hyphenation/TernaryTree.java",5,11,663,10,1,2,1,84,2,14,6,2,2,33,184,3,33,81,88,2,14,10,25,272,82,60,89,411,234,0.45,77,323,10,241,0,27,3,73,1,1,3,3,12,4.90909090909091,0,12,4.3030303030303,1,44,3.6969696969697,1,3,0.918918918918919,0,2,2,2,666,3,0.995475113122172,0.5,0,1,2,1,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/HyphenationCompoundWordTokenFilter.java",0,11,220,15,0,2,0,23,3,21,3,8,3,8,95,1,8,22,41,1,1,16,7,52,22,13,32,106,35,0.9,20,67,15,44,1,5,3,75,5,0,4,1,10,5.875,1,8,3.25,2,76,10.375,1,6,1.8,0,3,3,3,227,7,0.954545454545455,0.333333333333333,0,1,3,2,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/cz/CzechAnalyzer.java",0,8,173,5,0,1,1,12,2,12,0,4,2,7,61,2,7,12,51,0,3,5,7,53,12,7,30,95,29,0.64,18,59,5,46,0,7,2,42,2,0,8,1,5,2.71428571428571,1,10,4.28571428571429,2,6,1.85714285714286,1,2,0.818181818181818,0,4,4,2,188,15,0.578034682080925,0.75,0,3,2,2,"TRUE",2,"TRUE",2
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/de/GermanAnalyzer.java",0,6,187,3,0,1,1,11,1,10,0,4,1,9,81,2,9,11,47,0,4,3,9,48,11,9,33,91,31,0.89,18,64,3,52,0,9,1,55,2,1,9,1,7,2.77777777777778,1,12,4.77777777777778,3,3,1.22222222222222,1,3,0.461538461538462,0,4,4,2,202,15,0.609625668449198,0.75,0,2,2,3,"TRUE",3,"TRUE",2
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/de/GermanStemFilter.java",0,6,100,4,0,1,0,11,2,9,0,2,2,5,43,1,5,9,17,0,3,6,5,19,9,5,17,46,14,0.93,11,31,4,21,0,5,2,46,4,0,2,1,4,2.6,1,7,3.4,1,4,1.8,1,3,1.42857142857143,0,3,3,3,126,26,0.65,0.333333333333333,0,4,3,2,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/de/GermanStemmer.java",6,23,269,14,0,2,0,58,6,31,0,7,6,7,85,1,7,44,13,1,2,23,0,110,44,12,17,173,105,0.49,11,122,14,77,0,7,8,78,1,0,0,1,4,2.42857142857143,2,12,6.28571428571429,4,49,11.4285714285714,2,3,2.22222222222222,1,2,2,2,271,2,0.95910780669145,0.5,0,1,2,3,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/el/GreekAnalyzer.java",1,7,279,3,0,1,25,12,1,11,1,4,1,9,75,2,9,12,134,0,4,3,8,135,12,9,58,187,30,0.4,18,88,3,75,0,8,1,93,2,0,7,1,5,2.77777777777778,1,9,4.66666666666667,3,3,1.33333333333333,1,3,0.769230769230769,0,4,4,2,293,14,0.763440860215054,0.75,0,2,2,0,"TRUE",3,"TRUE",2
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/el/GreekCharsets.java",0,168,482,55,0,55,3,79,55,226,1,57,55,1,91,1,1,55,213,0,0,79,1,316,55,55,6,385,106,0.24,6,112,55,56,1,0,79,0,1,0,0,1,6,6,6,2,2,2,55,55,55,3,3,3,3,3,2,483,1,0.993775933609959,0.666666666666667,0,1,2,1,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/el/GreekLowerCaseFilter.java",0,7,66,3,0,1,0,5,2,8,0,1,2,3,25,1,3,5,13,0,2,3,3,12,5,3,14,33,10,0.76,8,24,3,18,0,3,2,33,4,0,2,1,6,3.66666666666667,2,5,4,2,3,1.66666666666667,1,2,1.2,0,3,3,3,79,13,0.606060606060606,0.333333333333333,0,3,3,0,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/fa/PersianAnalyzer.java",0,7,168,2,0,1,2,8,1,14,0,7,1,6,82,2,6,8,36,0,3,2,6,33,8,6,34,71,23,1.15,15,57,2,47,0,6,1,50,2,0,9,1,9,3.16666666666667,1,11,5.16666666666667,3,2,1.33333333333333,1,2,0.6,0,2,2,1,182,14,1,1,0,1,1,0,"FALSE",0,"TRUE",2
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/fa/PersianNormalizationFilter.java",0,7,53,2,0,1,0,3,2,7,0,0,2,2,21,1,2,3,12,0,2,2,2,10,3,2,11,24,7,0.88,8,18,2,14,0,2,2,0,4,0,2,1,5,4,3,6,5.5,5,2,1.5,1,1,0.75,0,2,2,1,54,1,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/fa/PersianNormalizer.java",0,10,95,6,0,1,9,10,4,20,0,8,4,2,45,1,2,8,13,1,0,8,1,23,8,2,14,32,15,1.41,19,29,6,20,3,2,5,50,1,0,0,1,12,8,4,3,2.5,2,17,9.5,2,2,1.75,1,1,1,1,95,0,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/fr/ElisionFilter.java",0,7,124,6,0,2,1,14,2,10,0,2,2,7,43,1,7,13,27,1,2,7,6,34,13,11,29,68,26,0.63,14,55,6,41,0,7,2,61,4,0,2,1,5,2.71428571428571,0,8,5,2,9,2.28571428571429,1,5,1.8,0,3,3,3,149,25,0.596774193548387,0.333333333333333,0,3,3,2,"TRUE",1,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/fr/FrenchAnalyzer.java",0,5,187,3,0,1,1,11,1,10,0,5,1,8,78,2,8,11,57,0,4,3,8,53,11,8,32,94,28,0.83,18,60,3,48,0,8,1,54,2,0,9,1,5,2.375,1,11,4.375,3,4,1.5,1,1,0.363636363636364,0,4,4,2,199,12,0.556149732620321,0.75,0,3,2,3,"TRUE",3,"TRUE",2
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/fr/FrenchStemFilter.java",0,6,94,4,0,1,0,11,2,8,0,2,2,5,38,1,5,9,19,0,3,6,5,19,9,5,19,43,14,0.88,13,33,4,23,0,5,2,46,4,0,2,1,4,2.6,1,7,3.6,1,4,1.8,1,3,1.42857142857143,0,3,3,3,116,22,0.617021276595745,0.333333333333333,0,5,3,0,"TRUE",1,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/fr/FrenchStemmer.java",19,22,710,19,0,3,0,145,6,30,0,7,5,20,196,1,20,100,65,1,8,21,0,289,117,66,69,454,234,0.43,63,303,15,202,1,20,7,76,1,0,0,1,13,5.1,2,19,5.7,1,44,8.1,1,5,2.86363636363636,0,3,3,3,720,10,0.938028169014084,0.333333333333333,0,1,3,4,"TRUE",1,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/miscellaneous/EmptyTokenStream.java",0,3,45,1,0,1,0,3,1,4,0,1,1,3,23,1,3,3,8,0,0,1,3,3,3,3,8,15,3,1.53,7,11,1,7,0,3,1,0,3,0,1,1,1,0.333333333333333,0,2,1.66666666666667,1,1,1,1,3,0.5,0,2,2,2,48,3,0.688888888888889,0.5,0,2,2,0,"TRUE",1,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/miscellaneous/PrefixAndSuffixAwareTokenFilter.java",0,4,86,1,0,1,0,10,1,4,0,0,1,10,26,3,10,10,14,0,1,1,10,20,10,10,16,45,16,0.58,15,32,1,21,0,10,1,50,3,0,2,2,5,2,0,5,2.5,1,1,1,1,0,0,0,4,4,3,91,5,0.790697674418605,0.5,0,2,3,1,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/miscellaneous/PrefixAwareTokenFilter.java",3,7,204,5,0,1,0,23,2,8,0,0,2,14,37,1,14,23,46,0,17,5,11,75,23,17,46,137,72,0.27,30,118,5,94,0,14,2,80,3,2,8,1,9,3.5,0,18,6.42857142857143,1,6,1.78571428571429,1,3,0.8125,0,3,3,2,213,9,0.504901960784314,0.666666666666667,0,2,2,1,"FALSE",0,"TRUE",3
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/miscellaneous/SingleTokenTokenStream.java",0,4,89,2,0,1,1,11,1,5,0,0,1,8,24,2,8,10,19,0,3,2,8,22,10,8,19,49,17,0.49,16,36,2,26,0,8,1,67,3,0,4,2,8,2.5,0,9,3.25,1,2,1.125,1,1,0.272727272727273,0,5,5,4,131,42,0.528089887640449,0.4,0,3,4,2,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/ngram/EdgeNGramTokenFilter.java",1,7,169,7,0,2,5,22,2,9,1,2,2,10,51,2,10,21,35,1,9,8,8,50,21,17,35,96,41,0.53,24,76,7,54,0,9,2,79,4,0,4,1,16,4,0,10,3.8,1,8,2.6,1,3,1.07142857142857,0,4,4,3,224,55,0.662721893491124,0.5,0,3,3,0,"FALSE",0,"TRUE",3
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/ngram/EdgeNGramTokenizer.java",2,5,242,5,0,1,5,25,2,9,1,3,2,16,92,2,16,25,45,0,10,5,14,59,25,20,45,116,49,0.79,35,94,5,68,0,15,2,89,4,0,5,1,11,3.9375,0,12,3.1875,1,8,1.875,1,1,0.315789473684211,0,9,9,5,270,28,0.491735537190083,0.333333333333333,0,3,5,4,"TRUE",1,"TRUE",1
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/ngram/NGramTokenFilter.java",0,8,117,6,0,2,2,13,2,11,0,2,2,6,36,1,6,13,23,0,8,6,6,34,13,11,23,69,31,0.52,14,54,6,40,0,6,2,75,4,0,3,1,13,4.33333333333333,0,11,4.33333333333333,2,8,2.66666666666667,1,3,1.25,0,4,4,3,156,39,0.52991452991453,0.5,0,3,3,0,"TRUE",1,"TRUE",3
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/ngram/NGramTokenizer.java",1,6,159,5,0,1,2,17,2,9,0,3,2,11,54,1,11,17,33,0,9,5,10,48,17,14,33,90,41,0.6,20,74,5,56,0,11,2,84,4,0,4,1,11,3.90909090909091,0,13,3.54545454545455,1,8,1.90909090909091,1,2,0.538461538461538,0,9,9,5,176,17,0.477987421383648,0.333333333333333,0,3,5,3,"TRUE",1,"TRUE",1
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/nl/DutchAnalyzer.java",0,7,224,3,0,1,1,15,2,13,0,6,2,10,100,2,10,15,47,0,5,3,10,60,15,10,34,109,41,0.92,21,75,3,59,0,10,2,60,2,1,8,1,8,3.4,1,11,4.3,2,3,1.5,1,3,0.642857142857143,0,4,4,2,236,12,0.464285714285714,0.75,0,4,2,1,"TRUE",3,"TRUE",2
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/nl/DutchStemFilter.java",0,5,112,4,0,1,0,14,2,8,0,3,2,7,48,1,7,12,22,0,3,6,7,23,12,7,22,51,18,0.94,13,40,4,27,0,7,2,52,4,0,2,1,6,2.85714285714286,1,7,3,1,4,1.71428571428571,1,3,1.22222222222222,0,3,3,3,137,24,0.451327433628319,0.333333333333333,0,5,3,2,"TRUE",1,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/nl/DutchStemmer.java",16,15,407,12,1,2,0,114,4,18,0,2,4,18,84,1,18,63,50,0,5,18,1,204,79,40,54,289,138,0.29,35,192,11,129,0,18,6,86,1,0,0,1,7,3.33333333333333,2,21,5.33333333333333,1,24,4.77777777777778,1,3,1.5,0,3,3,3,411,4,0.889434889434889,0.333333333333333,0,1,3,5,"TRUE",1,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/nl/WordlistLoader.java",1,12,128,5,0,1,0,16,3,18,5,5,3,5,52,1,5,15,23,0,0,5,4,39,15,5,24,69,29,0.75,7,53,5,37,0,0,3,0,1,0,0,1,4,2.2,1,4,2.8,2,5,3,2,3,2,1,1,1,1,129,0,0.713178294573643,1,0,2,1,2,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/payloads/AbstractEncoder.java",0,3,31,1,0,1,0,1,1,3,0,0,1,1,20,1,1,1,4,0,0,1,1,1,1,1,4,7,1,2.86,4,5,1,3,0,1,1,0,1,3,1,2,2,2,2,2,2,2,1,1,1,3,0.75,0,3,3,3,32,1,0.548387096774194,0.333333333333333,0,2,3,1,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/payloads/DelimitedPayloadTokenFilter.java",0,10,85,5,0,2,1,7,2,12,0,2,2,3,34,1,3,7,19,1,4,5,2,23,7,6,20,44,18,0.77,8,38,5,30,0,3,2,40,4,0,4,1,9,6.66666666666667,4,7,5.66666666666667,3,7,3,1,3,1.8,0,2,2,2,112,27,0.964705882352941,0.5,0,1,2,1,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/payloads/FloatEncoder.java",0,7,37,1,0,1,0,1,1,7,0,1,1,1,23,1,1,1,7,0,0,1,1,5,1,1,7,11,2,2.09,4,9,1,7,0,1,1,0,2,0,2,2,3,3,3,5,5,5,1,1,1,0,0,0,4,4,3,39,2,0.972972972972973,0.5,0,1,3,1,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/payloads/IdentityEncoder.java",0,5,57,2,0,1,0,4,1,6,0,1,1,3,25,1,3,4,13,0,2,2,3,10,4,3,13,24,5,1.04,10,18,2,13,0,3,1,50,2,0,1,2,4,2,1,4,2.66666666666667,1,2,1.33333333333333,1,1,0.6,0,1,1,1,57,0,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/payloads/IntegerEncoder.java",0,7,37,1,0,1,0,1,1,7,0,1,1,1,23,1,1,1,8,0,0,1,1,5,1,1,8,11,2,2.09,4,10,1,8,0,1,1,0,2,0,3,2,3,3,3,5,5,5,1,1,1,0,0,0,2,2,2,38,0,1,0.5,0,1,2,0,"FALSE",0,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/payloads/NumericPayloadTokenFilter.java",0,5,72,3,0,1,0,6,2,6,0,1,2,4,25,1,4,6,17,0,4,3,4,13,6,4,17,36,12,0.69,11,29,3,22,0,4,2,50,4,0,5,1,6,3,0,9,4.5,2,3,1.5,1,2,1,0,2,2,2,78,6,0.638888888888889,0.5,0,2,2,0,"TRUE",1,"FALSE",0
"contrib/analyzers/common/src/java/org/apache/lucene/analysis/payloads/PayloadEncoder.java",0,1,40,1,2,1,0,2,1,4,0,3,1,2,29,1,2,2,5,0,0,1,0,0,2,2,5,6,0,4.83,5,5,1,4,0,2,1,0,0,4,1,0,2,1,0,1,1,1,1,1,1,0,0,0,2,2,2,42,2,0.95,0.5,0,2,2,0,"FALSE",0,"FALSE",0
